PktCount,SumPktLength,MaxPktLength,MinPktLength,MeanPktLength,SumIat,MaxIat,MinIat,MeanIat,FlowDuration,InitialWindow,SumWindow,MaxWindow,MinWindow,MeanWindow,IsTCP,isVideo
797.0,1110940.0,1417.0,66.0,1393.9021329987454,20204842.0,15011718.0,25.0,25382.967336683418,20204842.0,65535.0,56643583.0,73216.0,65535.0,71070.99498117942,1.0,1.0
30.0,8834.0,1417.0,66.0,294.46666666666664,212139813.0,59996921.0,46.0,7315165.9655172415,212139813.0,26847.0,867039.0,29184.0,26847.0,28901.3,1.0,1.0
34.0,36707.0,1417.0,66.0,1079.6176470588234,15128335.0,15018065.0,43.0,458434.3939393939,15128335.0,65535.0,2304511.0,68096.0,65535.0,67779.73529411765,1.0,1.0
72.0,91369.0,1417.0,66.0,1269.013888888889,29818376.0,15068115.0,41.0,419977.1267605634,29818376.0,65535.0,4975103.0,71168.0,65535.0,69098.65277777778,1.0,1.0
63.0,77723.0,1417.0,66.0,1233.6984126984128,29812286.0,15065697.0,49.0,480843.32258064515,29812286.0,65535.0,4349951.0,71168.0,65535.0,69046.84126984127,1.0,1.0
268.0,344781.0,1417.0,66.0,1286.4962686567164,29911716.0,15014638.0,20.0,112028.89887640449,29911716.0,65535.0,20293119.0,87040.0,65535.0,75720.59328358209,1.0,1.0
425.0,586765.0,1417.0,66.0,1380.6235294117646,19875294.0,15030952.0,28.0,46875.693396226416,19875294.0,65535.0,29331455.0,70144.0,65535.0,69015.18823529412,1.0,1.0
172.0,231278.0,1417.0,66.0,1344.639534883721,15124862.0,15033962.0,41.0,88449.48538011695,15124862.0,65535.0,11699711.0,68096.0,65535.0,68021.57558139534,1.0,1.0
48.0,54214.0,1417.0,66.0,1129.4583333333333,20194595.0,15052340.0,11.0,429672.2340425532,20194595.0,65535.0,3281407.0,69120.0,65535.0,68362.64583333333,1.0,1.0
4360.0,6154055.0,1417.0,66.0,1411.480504587156,23201285.0,9770367.0,17.0,5322.616425785731,23201285.0,65535.0,318342655.0,78848.0,65535.0,73014.37041284403,1.0,1.0
63.0,73357.0,1417.0,66.0,1164.3968253968253,22802077.0,15068417.0,40.0,367775.43548387097,22802077.0,65535.0,4363263.0,71168.0,65535.0,69258.14285714286,1.0,1.0
14753.0,20838145.0,1417.0,66.0,1412.4683115298583,180779256.0,64287213.0,15.0,12254.559110629067,180779256.0,65535.0,1255222271.0,102400.0,65535.0,85082.51006574935,1.0,1.0
222.0,290648.0,1417.0,66.0,1309.2252252252251,81148525.0,15051176.0,43.0,367187.8959276018,81148525.0,65535.0,16533503.0,81920.0,65535.0,74475.23873873874,1.0,1.0
2369.0,3231341.0,1417.0,66.0,1364.0105529759392,81110754.0,15047922.0,18.0,34252.85219594595,81110754.0,65535.0,332655615.0,197632.0,65535.0,140420.26804558886,1.0,1.0
47.0,51311.0,1417.0,66.0,1091.723404255319,21996172.0,15048019.0,44.0,478177.652173913,21996172.0,65535.0,3202047.0,69120.0,65535.0,68128.65957446808,1.0,1.0
43.0,46934.0,1417.0,66.0,1091.4883720930231,21993571.0,15058488.0,45.0,523656.45238095237,21993571.0,65535.0,2931711.0,69120.0,65535.0,68179.32558139534,1.0,1.0
11834.0,16727176.0,1417.0,66.0,1413.4845360824743,96496085.0,59991680.0,16.0,8154.828445871714,96496085.0,65535.0,907673087.0,86016.0,65535.0,76700.44676356262,1.0,1.0
32.0,34290.0,1417.0,66.0,1071.5625,15097503.0,15027387.0,84.0,487016.22580645164,15097503.0,65535.0,2166271.0,68096.0,65535.0,67695.96875,1.0,1.0
126.0,158817.0,1417.0,66.0,1260.452380952381,58463113.0,15063638.0,81.0,467704.904,58463113.0,65535.0,8850943.0,73216.0,65535.0,70245.57936507936,1.0,1.0
29.0,28768.0,1417.0,66.0,992.0,15071069.0,15026543.0,86.0,538252.4642857143,15071069.0,65535.0,1961983.0,68096.0,65535.0,67654.58620689655,1.0,1.0
62.0,74836.0,1417.0,66.0,1207.032258064516,33492735.0,15061312.0,80.0,549061.2295081967,33492735.0,65535.0,4254207.0,70144.0,65535.0,68616.24193548386,1.0,1.0
30.0,30763.0,1417.0,66.0,1025.4333333333334,15067974.0,15021231.0,86.0,519585.3103448276,15067974.0,65535.0,2030079.0,68096.0,65535.0,67669.3,1.0,1.0
108.0,141477.0,1417.0,66.0,1309.9722222222222,15184063.0,15087732.0,39.0,141907.13084112148,15184063.0,65535.0,7341567.0,68096.0,65535.0,67977.47222222222,1.0,1.0
28.0,28094.0,1417.0,66.0,1003.3571428571429,15074040.0,15042820.0,83.0,558297.7777777778,15074040.0,65535.0,1893887.0,68096.0,65535.0,67638.82142857143,1.0,1.0
697.0,939259.0,1417.0,66.0,1347.573888091822,41560353.0,15083940.0,29.0,59713.150862068964,41560353.0,65535.0,62638079.0,113152.0,65535.0,89868.11908177905,1.0,1.0
632.0,861022.0,1417.0,66.0,1362.376582278481,79750992.0,61569005.0,22.0,126388.25990491283,79750992.0,65535.0,52775423.0,101376.0,65535.0,83505.41613924051,1.0,1.0
147.0,189942.0,1417.0,66.0,1292.1224489795918,37216077.0,15061538.0,40.0,254904.63698630137,37216077.0,65535.0,10466303.0,75264.0,65535.0,71199.34013605442,1.0,1.0
111.0,142608.0,1417.0,66.0,1284.7567567567567,37197522.0,15064063.0,40.0,338159.2909090909,37197522.0,65535.0,7753727.0,72192.0,65535.0,69853.39639639639,1.0,1.0
136.0,170200.0,1417.0,66.0,1251.4705882352941,84894636.0,64783677.0,32.0,628849.1555555556,84894636.0,65535.0,9575935.0,74240.0,65535.0,70411.28676470589,1.0,1.0
18218.0,25757286.0,1417.0,66.0,1413.837193983972,100091694.0,32936250.0,15.0,5494.4114837788875,100091694.0,65535.0,1508230143.0,97792.0,65535.0,82787.90992425074,1.0,1.0
59.0,69933.0,1417.0,66.0,1185.3050847457628,19861448.0,15024666.0,80.0,342438.7586206897,19861448.0,65535.0,4065279.0,70144.0,65535.0,68903.03389830509,1.0,1.0
70.0,84250.0,1417.0,66.0,1203.5714285714287,19930140.0,15068633.0,47.0,288842.60869565216,19930140.0,65535.0,4845055.0,71168.0,65535.0,69215.07142857143,1.0,1.0
101.0,130102.0,1417.0,66.0,1288.1386138613861,24207071.0,15078004.0,21.0,242070.71,24207071.0,65535.0,6996991.0,71168.0,65535.0,69277.13861386139,1.0,1.0
314.0,418334.0,1417.0,66.0,1332.2738853503186,24772381.0,15017963.0,24.0,79144.98722044728,24772381.0,65535.0,23867903.0,86016.0,65535.0,76012.42993630574,1.0,1.0
888.0,1207559.0,1417.0,66.0,1359.8637387387387,21839691.0,15029590.0,21.0,24621.974069898533,21839691.0,65535.0,81953791.0,116224.0,65535.0,92290.30518018018,1.0,1.0
46.0,52768.0,1417.0,66.0,1147.1304347826087,19361803.0,15077525.0,45.0,430262.2888888889,19361803.0,65535.0,3139071.0,69120.0,65535.0,68240.67391304347,1.0,1.0
38.0,41551.0,1417.0,66.0,1093.4473684210527,19355162.0,15068026.0,44.0,523112.4864864865,19355162.0,65535.0,2588159.0,69120.0,65535.0,68109.44736842105,1.0,1.0
27.0,13347.0,1417.0,66.0,494.3333333333333,35826608.0,21003121.0,85.0,1377946.4615384615,35826608.0,1448.0,40872.0,1536.0,1024.0,1513.7777777777778,1.0,1.0
89.0,114313.0,1417.0,66.0,1284.4157303370787,15123329.0,15041869.0,41.0,171856.01136363635,15123329.0,65535.0,6049791.0,68096.0,65535.0,67975.17977528089,1.0,1.0
213.0,279747.0,1417.0,66.0,1313.3661971830986,35297725.0,20372812.0,43.0,166498.70283018867,35297725.0,65535.0,15776767.0,81920.0,65535.0,74069.32863849765,1.0,1.0
31.0,31801.0,1417.0,66.0,1025.8387096774193,15078354.0,15015213.0,41.0,502611.8,15078354.0,65535.0,2098175.0,68096.0,65535.0,67683.06451612903,1.0,1.0
31.0,32151.0,1417.0,66.0,1037.1290322580646,15077311.0,15016578.0,41.0,502577.0333333333,15077311.0,65535.0,2098175.0,68096.0,65535.0,67683.06451612903,1.0,1.0
29.0,29980.0,1417.0,66.0,1033.7931034482758,15090610.0,15024180.0,40.0,538950.3571428572,15090610.0,65535.0,1961983.0,68096.0,65535.0,67654.58620689655,1.0,1.0
28.0,28511.0,1417.0,66.0,1018.25,15083850.0,15014510.0,40.0,558661.1111111111,15083850.0,65535.0,1893887.0,68096.0,65535.0,67638.82142857143,1.0,1.0
7028.0,9923598.0,1417.0,66.0,1412.0088218554354,30912822.0,9787980.0,17.0,4399.14928134339,30912822.0,65535.0,537221631.0,83968.0,65535.0,76440.18653955606,1.0,1.0
343.0,457928.0,1417.0,66.0,1335.067055393586,11263968.0,7007802.0,21.0,32935.57894736842,11263968.0,65535.0,25633791.0,87040.0,65535.0,74734.08454810496,1.0,1.0
27.0,25574.0,1417.0,66.0,947.1851851851852,15270718.99999997,15192770.99999997,71.0,587335.346153845,15270718.99999997,65535.0,1825791.0,68096.0,65535.0,67621.88888888889,1.0,1.0
49.0,54579.0,1417.0,66.0,1113.857142857143,11269386.00000003,8092309.0,22.0,234778.8750000006,11269386.00000003,65535.0,3358719.0,70144.0,65535.0,68545.28571428571,1.0,1.0
28.0,26253.0,1417.0,66.0,937.6071428571429,15264873.0,15196816.0,73.0,565365.6666666666,15264873.0,65535.0,1895935.0,68096.0,65535.0,67711.96428571429,1.0,1.0
28.0,13002.0,1414.0,66.0,464.35714285714283,81460061.0,61047273.0,74.0,3017039.296296296,81460061.0,1448.0,42408.0,1536.0,1024.0,1514.5714285714287,1.0,1.0
197.0,266963.0,1414.0,66.0,1355.1421319796955,16400051.0,15118105.0,35.0,83673.72959183673,16400051.0,65535.0,13402111.0,68096.0,65535.0,68031.02030456853,1.0,1.0
148.0,197918.0,1414.0,66.0,1337.2837837837837,16224388.0,15106815.0,43.0,110369.98639455783,16224388.0,65535.0,10065407.0,68096.0,65535.0,68009.50675675676,1.0,1.0
159.0,213078.0,1414.0,66.0,1340.1132075471698,16064958.0,15067810.0,44.0,101676.9493670886,16064958.0,65535.0,10814463.0,68096.0,65535.0,68015.49056603774,1.0,1.0
556.0,767692.0,1414.0,66.0,1380.7410071942445,16626960.0,7183996.0,30.0,29958.486486486487,16626960.0,65535.0,38870527.0,74240.0,65535.0,69911.01978417266,1.0,1.0
453.0,625627.0,1414.0,66.0,1381.0750551876379,21100008.0,14966110.0,29.0,46681.433628318584,21100008.0,65535.0,32093183.0,72192.0,65535.0,70845.87858719646,1.0,1.0
73.0,89561.0,1414.0,66.0,1226.86301369863,31757774.0,15070685.0,48.0,441080.19444444444,31757774.0,65535.0,5016575.0,70144.0,65535.0,68720.20547945205,1.0,1.0
83.0,97382.0,1414.0,66.0,1173.2771084337348,81100166.0,60724769.0,50.000000000116415,989026.4146341464,81100166.0,65535.0,5788671.0,73216.0,65535.0,69743.02409638555,1.0,1.0
368.0,506330.0,1414.0,66.0,1375.8967391304348,21066892.0,15069116.0,46.0,57402.97547683924,21066892.0,65535.0,25236991.0,69120.0,65535.0,68578.77989130435,1.0,1.0
286.0,389926.0,1414.0,66.0,1363.3776223776224,20887167.0,15043106.0,48.0,73288.30526315789,20887167.0,65535.0,19630591.0,69120.0,65535.0,68638.43006993007,1.0,1.0
353.0,486313.0,1414.0,66.0,1377.657223796034,20237338.0,15103911.0,33.0,57492.4375,20237338.0,65535.0,24357887.0,70144.0,65535.0,69002.51274787536,1.0,1.0
188.0,253974.0,1414.0,66.0,1350.9255319148936,16218897.0,15112734.0,41.0,86732.06951871658,16218897.0,65535.0,12789247.0,68096.0,65535.0,68027.90957446808,1.0,1.0
1343.0,1876568.0,1414.0,66.0,1397.2956068503352,31062177.999999996,15045834.999999996,30.0,23146.18330849478,31062177.999999996,65535.0,98832895.0,78848.0,65535.0,73591.13551749814,1.0,1.0
43.0,48127.0,1414.0,66.0,1119.2325581395348,25291088.000000004,15072348.000000004,75.0,602168.761904762,25291088.000000004,65535.0,2931711.0,69120.0,65535.0,68179.32558139534,1.0,1.0
28.0,27650.0,1414.0,66.0,987.5,15314788.0,15059782.0,54.0,567214.3703703703,15314788.0,65535.0,1895935.0,68096.0,65535.0,67711.96428571429,1.0,1.0
47.0,53630.0,1414.0,66.0,1141.063829787234,64303849.0,62033041.0,50.0,1397909.7608695652,64303849.0,65535.0,3210239.0,70144.0,65535.0,68302.9574468085,1.0,1.0
9100.0,12846700.0,1414.0,66.0,1411.7252747252746,195513923.0,64164032.0,20.0,21487.40773711397,195513923.0,65535.0,710554623.0,87040.0,65535.0,78082.9256043956,1.0,1.0
58.0,67716.0,1414.0,66.0,1167.5172413793102,67325227.0,64225172.0,95.0,1181144.3333333333,67325227.0,65535.0,3960319.0,70144.0,65535.0,68281.36206896552,1.0,1.0
30.0,27849.0,1414.0,66.0,928.3,66869466.0,64227763.0,34.0,2305843.6551724137,66869466.0,65535.0,2033151.0,69120.0,65535.0,67771.7,1.0,1.0
33.0,12887.0,1260.0,66.0,390.5151515151515,168397935.0,42988965.0,51.0,5262435.46875,168397935.0,1448.0,50088.0,1536.0,1024.0,1517.8181818181818,1.0,1.0
29.0,12531.0,1414.0,66.0,432.1034482758621,168188745.0,42986231.00000003,139.0,6006740.892857143,168188745.0,1428.0,368936.0,29696.0,1428.0,12721.931034482759,1.0,1.0
601.0,826298.0,1414.0,66.0,1374.8718801996672,34504852.000000015,15066723.0,43.0,57508.08666666669,34504852.000000015,65535.0,44099071.0,88064.0,65535.0,73376.15806988353,1.0,1.0
26.0,25741.0,1414.0,66.0,990.0384615384615,15211258.0,15054165.0,42.00000001490116,608450.32,15211258.0,65535.0,1757695.0,68096.0,65535.0,67603.65384615384,1.0,1.0
96.0,124549.0,1414.0,66.0,1297.3854166666667,15552960.000000015,15054284.0,42.0,163715.3684210528,15552960.000000015,65535.0,6524415.0,68096.0,65535.0,67962.65625,1.0,1.0
57.0,68600.0,1414.0,66.0,1203.5087719298247,15439726.0,15067775.0,40.00000001490116,275709.39285714284,15439726.0,65535.0,3868671.0,68096.0,65535.0,67871.42105263157,1.0,1.0
90.0,115263.0,1414.0,66.0,1280.7,15524947.999999985,15052944.999999985,40.99999998509884,174437.61797752793,15524947.999999985,65535.0,6115839.0,68096.0,65535.0,67953.76666666666,1.0,1.0
218.0,286243.0,1414.0,66.0,1313.0412844036698,34286428.999999985,15132641.0,27.000000029802322,158001.97695852528,34286428.999999985,65535.0,15752703.0,81920.0,65535.0,72260.10550458716,1.0,1.0
76.0,93009.0,1414.0,66.0,1223.8026315789473,17898458.0,15137519.0,70.0,238646.10666666666,17898458.0,65535.0,5346815.0,73216.0,65535.0,70352.82894736843,1.0,1.0
126.0,162407.0,1414.0,66.0,1288.9444444444443,18036179.0,15057988.0,53.0,144289.432,18036179.0,65535.0,9077759.0,77824.0,65535.0,72045.70634920635,1.0,1.0
81.0,99861.0,1414.0,66.0,1232.851851851852,17876267.0,15125262.0,67.0,223453.3375,17876267.0,65535.0,5700607.0,73216.0,65535.0,70377.86419753087,1.0,1.0
129.0,164738.0,1414.0,66.0,1277.0387596899225,17953282.0,15100290.0,51.0,140260.015625,17953282.0,65535.0,9237503.0,76288.0,65535.0,71608.5503875969,1.0,1.0
76.0,93240.0,1414.0,66.0,1226.842105263158,17908055.0,15154934.0,46.0,238774.06666666668,17908055.0,65535.0,5303807.0,72192.0,65535.0,69786.93421052632,1.0,1.0
79.0,95683.0,1414.0,66.0,1211.1772151898733,17878621.0,15081686.0,43.0,229213.08974358975,17878621.0,65535.0,5559295.0,73216.0,65535.0,70370.82278481012,1.0,1.0
105.0,133040.0,1414.0,66.0,1267.047619047619,17938332.0,15092072.0,43.0,172483.96153846153,17938332.0,65535.0,7369727.0,74240.0,65535.0,70187.87619047619,1.0,1.0
97.0,119265.0,1414.0,66.0,1229.5360824742268,17914342.0,15144776.0,30.0,186607.72916666666,17914342.0,65535.0,6944767.0,76288.0,65535.0,71595.53608247422,1.0,1.0
571.0,771574.0,1414.0,66.0,1351.2679509632223,102169487.99999997,61216007.99999997,37.0,179244.71578947364,102169487.99999997,65535.0,47363071.0,99840.0,65535.0,82947.58493870402,1.0,1.0
3753.0,5291722.0,1414.0,66.0,1409.9978683719692,19333152.0,5500355.0,16.0,5152.759061833689,19333152.0,65535.0,282815487.0,80896.0,65535.0,75357.17745803358,1.0,1.0
64.0,77379.0,1414.0,66.0,1209.046875,28986022.0,15070481.0,46.0,460095.5873015873,28986022.0,65535.0,4397567.0,70144.0,65535.0,68711.984375,1.0,1.0
51.0,59506.0,1414.0,66.0,1166.7843137254902,28965200.0,15063770.0,44.0,579304.0,28965200.0,65535.0,3482623.0,69120.0,65535.0,68286.72549019608,1.0,1.0
459.0,617824.0,1414.0,66.0,1346.0217864923748,41126227.0,15062352.0,33.0,89795.25545851528,41126227.0,65535.0,36895743.0,93696.0,65535.0,80382.88235294117,1.0,1.0
11235.0,15864448.0,1414.0,66.0,1412.0558967512238,106792445.0,62536752.0,19.0,9506.181680612426,106792445.0,65535.0,890407935.0,89600.0,65535.0,79253.04272363152,1.0,1.0
150.0,197805.0,1414.0,66.0,1318.7,21990608.0,15050024.0,40.0,147587.9731543624,21990608.0,65535.0,10301951.0,69120.0,65535.0,68679.67333333334,1.0,1.0
34.0,36596.0,1414.0,66.0,1076.3529411764705,15347984.0,15134222.0,88.0,465090.42424242425,15347984.0,65535.0,2302463.0,68096.0,65535.0,67719.5,1.0,1.0
255.0,339223.0,1414.0,66.0,1330.286274509804,57153318.00000003,15050657.00000003,29.0,225013.0629921261,57153318.00000003,65535.0,18773503.0,79872.0,65535.0,73621.58039215686,1.0,1.0
856.0,1169159.0,1414.0,66.0,1365.839953271028,57130633.0,15057088.0,44.0,66819.45380116958,57130633.0,65535.0,77768191.0,115200.0,65535.0,90850.69042056074,1.0,1.0
30.0,30187.0,1414.0,66.0,1006.2333333333333,15377800.0,15094939.0,89.0,530268.9655172414,15377800.0,65535.0,2030079.0,68096.0,65535.0,67669.3,1.0,1.0
9454.0,13342527.0,1414.0,66.0,1411.310239052253,86161561.0,34188279.0,19.0,9114.731936951232,86161561.0,65535.0,756696575.0,91648.0,65535.0,80039.8323460969,1.0,1.0
42.0,48212.0,1414.0,66.0,1147.904761904762,15227701.0,15050347.0,28.0,371407.34146341466,15227701.0,65535.0,2847231.0,68096.0,65535.0,67791.21428571429,1.0,1.0
29.0,28954.0,1414.0,66.0,998.4137931034483,15310318.0,15077637.0,115.0,546797.0714285715,15310318.0,65535.0,1965055.0,68096.0,65535.0,67760.5172413793,1.0,1.0
31.0,31671.0,1414.0,66.0,1021.6451612903226,15212029.0,15061828.0,133.0,507067.63333333336,15212029.0,65535.0,2098175.0,68096.0,65535.0,67683.06451612903,1.0,1.0
54.0,63679.0,1410.0,66.0,1179.2407407407406,15785542.0,15113306.0,127.0,297840.41509433964,15785542.0,65535.0,3664383.0,68096.0,65535.0,67858.94444444444,1.0,1.0
52.0,60357.0,1410.0,66.0,1160.7115384615386,15777056.0,15114629.0,181.0,309354.03921568627,15777056.0,65535.0,3528191.0,68096.0,65535.0,67849.82692307692,1.0,1.0
101.0,128915.0,1410.0,66.0,1276.3861386138615,16673229.0,14838031.0,24.0,166732.29,16673229.0,65535.0,6864895.0,68096.0,65535.0,67969.25742574257,1.0,1.0
191.0,253217.0,1410.0,66.0,1325.7434554973822,18052505.0,15400517.0,21.0,95013.18421052632,18052505.0,65535.0,12993535.0,68096.0,65535.0,68028.97905759163,1.0,1.0
187.0,247833.0,1410.0,66.0,1325.3101604278074,18104323.0,15206111.0,20.0,97335.06989247311,18104323.0,65535.0,12721151.0,68096.0,65535.0,68027.54545454546,1.0,1.0
95.0,109454.0,1410.0,66.0,1152.1473684210525,37696722.0,15139212.0,67.0,401028.9574468085,37696722.0,65535.0,6623231.0,72192.0,65535.0,69718.22105263158,1.0,1.0
64.0,72850.0,1410.0,66.0,1138.28125,37620658.0,15132087.0,19.0,597153.3015873015,37620658.0,65535.0,4407807.0,70144.0,65535.0,68871.984375,1.0,1.0
96.0,115190.0,1410.0,66.0,1199.8958333333333,37661246.0,15137342.0,71.0,396434.16842105263,37661246.0,65535.0,6652415.0,71168.0,65535.0,69295.98958333333,1.0,1.0
216.0,289054.0,1410.0,66.0,1338.212962962963,17829317.0,15432468.0,20.0,82927.05581395348,17829317.0,65535.0,14695935.0,68096.0,65535.0,68036.73611111111,1.0,1.0
37.0,39402.0,1410.0,66.0,1064.918918918919,15473777.0,15140259.0,53.0,429827.1388888889,15473777.0,65535.0,2505727.0,68096.0,65535.0,67722.35135135135,1.0,1.0
32.0,15379.0,1410.0,66.0,480.59375,65469580.0,28163984.0,19.0,2111921.935483871,65469580.0,1448.0,55208.0,2048.0,1024.0,1725.25,1.0,1.0
1190.0,1633357.0,1410.0,66.0,1372.5689075630253,13402123.0,3393474.0,15.0,11271.760302775441,13402123.0,65535.0,90083327.0,82944.0,65535.0,75700.27478991597,1.0,1.0
4527.0,6259275.0,1410.0,66.0,1382.6540755467197,99089257.0,58882803.0,18.0,21893.340035351303,99089257.0,65535.0,407608319.0,107520.0,65535.0,90039.39010382151,1.0,1.0
26.0,21646.0,1410.0,66.0,832.5384615384615,15680824.0,14896584.0,189.0,627232.96,15680824.0,65535.0,1755647.0,68096.0,65535.0,67524.88461538461,1.0,1.0
56.0,61967.0,1410.0,66.0,1106.5535714285713,37366561.0,15183693.0,35.0,679392.0181818182,37366561.0,65535.0,3844607.0,70144.0,65535.0,68653.69642857143,1.0,1.0
92.0,116228.0,1410.0,66.0,1263.3478260869565,15893148.0,15128089.0,80.0,174649.97802197802,15893148.0,65535.0,6252031.0,68096.0,65535.0,67956.85869565218,1.0,1.0
26.0,24382.0,1410.0,66.0,937.7692307692307,15524532.0,15230009.0,140.0,620981.28,15524532.0,65535.0,1756671.0,68096.0,65535.0,67564.26923076923,1.0,1.0
12999.0,18202593.0,1410.0,66.0,1400.3071774751904,208799171.0,8358608.0,12.999999985098839,16063.946068625943,208799171.0,65535.0,1071225855.0,95744.0,65535.0,82408.32794830372,1.0,1.0
26.0,25584.0,1410.0,66.0,984.0,15543575.0,15077279.0,103.0,621743.0,15543575.0,65535.0,1757695.0,68096.0,65535.0,67603.65384615384,1.0,1.0
26.0,24089.0,1410.0,66.0,926.5,15772189.0,14874724.0,353.0,630887.56,15772189.0,65535.0,1757695.0,68096.0,65535.0,67603.65384615384,1.0,1.0
34.0,35148.0,1410.0,66.0,1033.764705882353,16166934.0,15058726.0,503.0,489907.0909090909,16166934.0,65535.0,2302463.0,68096.0,65535.0,67719.5,1.0,1.0
30.0,28982.0,1410.0,66.0,966.0666666666667,15519497.0,15081856.0,333.0,535155.0689655172,15519497.0,65535.0,2030079.0,68096.0,65535.0,67669.3,1.0,1.0
36.0,39357.0,1410.0,66.0,1093.25,15660820.0,15153091.0,61.0,447452.0,15660820.0,65535.0,2438655.0,68096.0,65535.0,67740.41666666667,1.0,1.0
30.0,29136.0,1410.0,66.0,971.2,16373782.0,14663820.0,54.0,564613.1724137932,16373782.0,65535.0,2033151.0,68096.0,65535.0,67771.7,1.0,1.0
35.0,36558.0,1410.0,66.0,1044.5142857142857,15842901.0,15003291.0,22.0,465967.67647058825,15842901.0,65535.0,2373631.0,68096.0,65535.0,67818.02857142857,1.0,1.0
123.0,156542.0,1410.0,66.0,1272.69918699187,18802941.0,14009044.0,20.0,154122.46721311475,18802941.0,65535.0,8363007.0,68096.0,65535.0,67991.9268292683,1.0,1.0
55.0,63757.0,1410.0,66.0,1159.2181818181818,16927661.0,15041040.0,221.0,313475.2037037037,16927661.0,65535.0,3735551.0,68096.0,65535.0,67919.10909090909,1.0,1.0
184.0,239289.0,1410.0,66.0,1300.483695652174,30880377.0,15487255.999999996,21.0,168745.22950819673,30880377.0,65535.0,12536319.0,69120.0,65535.0,68132.16847826086,1.0,1.0
227.0,291261.0,1410.0,66.0,1283.0881057268723,30581198.999999996,15487243.000000004,20.0,135315.03982300885,30581198.999999996,65535.0,15726591.0,72192.0,65535.0,69280.13656387666,1.0,1.0
166.0,219245.0,1410.0,66.0,1320.7530120481927,17379811.0,15100119.0,36.0,105332.18787878788,17379811.0,65535.0,11290111.0,68096.0,65535.0,68012.71686746988,1.0,1.0
179.0,234673.0,1410.0,66.0,1311.022346368715,30611788.0,15458639.0,37.0,171976.33707865168,30611788.0,65535.0,12187647.0,69120.0,65535.0,68087.41340782122,1.0,1.0
135.0,173590.0,1410.0,66.0,1285.851851851852,18371247.0,14833168.0,23.0,137098.85820895524,18371247.0,65535.0,9179135.0,68096.0,65535.0,67993.5925925926,1.0,1.0
156.0,207014.0,1410.0,66.0,1327.0128205128206,18000422.0,15089069.0,23.0,116131.75483870968,18000422.0,65535.0,10610175.0,68096.0,65535.0,68013.94230769231,1.0,1.0
175.0,233051.0,1410.0,66.0,1331.72,28816374.0,15507258.0,17.0,165611.3448275862,28816374.0,65535.0,11911167.0,69120.0,65535.0,68063.81142857143,1.0,1.0
153.0,202223.0,1410.0,66.0,1321.7189542483661,28347124.0,15500152.0,22.0,186494.23684210525,28347124.0,65535.0,10413055.0,69120.0,65535.0,68059.18300653595,1.0,1.0
30.0,27966.0,1410.0,66.0,932.2,15887124.0,15028351.0,19.0,547831.8620689656,15887124.0,65535.0,2029055.0,68096.0,65535.0,67635.16666666667,1.0,1.0
26.0,22274.0,1410.0,66.0,856.6923076923077,15745436.0,15122051.0,689.0,629817.44,15745436.0,65535.0,1759743.0,68096.0,65535.0,67682.42307692308,1.0,1.0
53881.0,75559392.0,1410.0,66.0,1402.3383381897145,257032754.0,6122563.0,13.0,4770.466852264291,257032754.0,65535.0,6174669823.0,157696.0,65535.0,114598.27811287838,1.0,1.0
35.0,36829.0,1410.0,66.0,1052.2571428571428,15730557.0,15109369.0,55.0,462663.4411764706,15730557.0,65535.0,2370559.0,68096.0,65535.0,67730.25714285714,1.0,1.0
27.0,24028.0,1410.0,66.0,889.925925925926,15596272.0,15018583.0,28.0,599856.6153846154,15596272.0,65535.0,1825791.0,68096.0,65535.0,67621.88888888889,1.0,1.0
429.0,590887.0,1410.0,66.0,1377.3589743589744,64189959.0,60685424.0,18.0,149976.53971962616,64189959.0,65535.0,29202431.0,68096.0,65535.0,68070.93473193473,1.0,1.0
4189.0,5849357.0,1410.0,66.0,1396.3611840534734,163242601.0,36318588.0,19.0,38978.6535339064,163242601.0,65535.0,304500735.0,77312.0,65535.0,72690.55502506565,1.0,1.0
429.0,590858.0,1410.0,66.0,1377.2913752913753,65708879.0,60781132.0,19.0,153525.41822429906,65708879.0,65535.0,29202431.0,68096.0,65535.0,68070.93473193473,1.0,1.0
43275.0,60663026.0,1410.0,66.0,1401.8030271519353,230792571.0,2340086.0,15.0,5333.2849054859735,230792571.0,65535.0,4749645311.0,151552.0,65535.0,109754.94652801848,1.0,1.0
40.0,40854.0,1410.0,66.0,1021.35,16003060.0,14813981.0,172.0,410334.8717948718,16003060.0,65535.0,2710015.0,68096.0,65535.0,67750.375,1.0,1.0
28.0,24806.0,1410.0,66.0,885.9285714285714,15717645.0,14824459.0,363.0,582135.0,15717645.0,65535.0,1893887.0,68096.0,65535.0,67638.82142857143,1.0,1.0
30.0,28876.0,1410.0,66.0,962.5333333333333,15775629.0,14776388.0,30.0,543987.2068965518,15775629.0,65535.0,2030079.0,68096.0,65535.0,67669.3,1.0,1.0
45.0,49154.0,1410.0,66.0,1092.3111111111111,16197567.0,15077229.0,740.0,368126.5227272727,16197567.0,65535.0,3050495.0,68096.0,65535.0,67788.77777777778,1.0,1.0
10573.0,14788284.0,1410.0,66.0,1398.6838172704058,222597158.0,9057294.0,14.0,21055.34979190314,222597158.0,65535.0,852118015.0,93184.0,65535.0,80593.7780194836,1.0,1.0
